"kaffebar_id","aar","maaned","maaned_nr","varme_dager","iskaffe_salg"
120,2021,6,6,7,194
120,2021,7,7,11,219
120,2021,8,8,12,260
120,2021,9,9,3,172
120,2021,10,10,0,165
120,2021,11,11,0,126
120,2021,12,12,0,204
120,2022,1,13,0,177
120,2022,2,14,0,176
120,2022,3,15,0,133
120,2022,4,16,0,144
120,2022,5,17,2,183
120,2022,6,18,11,256
120,2022,7,19,13,238
120,2022,8,20,13,238
120,2022,9,21,6,198
120,2022,10,22,0,161
120,2022,11,23,0,145
120,2022,12,24,0,180
120,2023,1,25,0,170
120,2023,2,26,0,157
120,2023,3,27,0,162
120,2023,4,28,0,140
120,2023,5,29,0,156
120,2023,6,30,10,217
120,2023,7,31,12,217
120,2023,8,32,16,257
120,2023,9,33,3,203
120,2023,10,34,0,157
120,2023,11,35,0,147
120,2023,12,36,0,187
121,2021,1,1,10,326
121,2021,2,2,7,318
121,2021,3,3,12,314
121,2021,4,4,11,312
121,2021,5,5,16,335
121,2021,6,6,25,395
121,2021,7,7,28,421
121,2021,8,8,26,398
121,2021,9,9,20,403
121,2021,10,10,10,332
121,2021,11,11,9,325
121,2021,12,12,6,337
121,2022,1,13,7,310
121,2022,2,14,9,330
121,2022,3,15,9,288
121,2022,4,16,8,331
121,2022,5,17,18,335
121,2022,6,18,27,434
121,2022,7,19,27,433
121,2022,8,20,28,409
121,2022,9,21,16,344
121,2022,10,22,11,331
121,2022,11,23,9,336
121,2022,12,24,7,339
121,2023,1,25,9,312
121,2023,2,26,8,312
121,2023,3,27,10,314
121,2023,4,28,12,336
121,2023,5,29,18,355
121,2023,6,30,19,400
121,2023,7,31,27,422
121,2023,8,32,29,434
121,2023,9,33,19,397
121,2023,10,34,9,319
121,2023,11,35,9,303
121,2023,12,36,10,340
122,2021,1,1,10,331
122,2021,2,2,7,309
122,2021,3,3,12,318
122,2021,4,4,13,334
122,2021,5,5,16,351
122,2021,6,6,23,416
122,2021,7,7,28,429
122,2021,8,8,27,442
122,2021,9,9,22,384
122,2021,10,10,10,330
122,2021,11,11,9,317
122,2021,12,12,10,341
122,2022,1,13,9,365
122,2022,2,14,4,312
122,2022,3,15,6,310
122,2022,4,16,13,338
122,2022,5,17,15,347
122,2022,6,18,18,390
122,2022,7,19,28,445
122,2022,8,20,26,448
122,2022,9,21,19,428
122,2022,10,22,11,323
122,2022,11,23,6,316
122,2022,12,24,3,333
122,2023,1,25,8,327
122,2023,2,26,10,334
122,2023,3,27,8,348
122,2023,4,28,14,354
122,2023,5,29,15,365
122,2023,6,30,22,403
122,2023,7,31,29,471
122,2023,8,32,29,444
122,2023,9,33,19,399
122,2023,10,34,10,346
122,2023,11,35,7,312
122,2023,12,36,9,364
123,2021,1,1,1,211
123,2021,2,2,0,194
123,2021,3,3,3,219
123,2021,4,4,0,216
123,2021,5,5,6,199
123,2021,6,6,10,273
123,2021,7,7,18,306
123,2021,8,8,18,334
123,2021,9,9,11,272
123,2021,10,10,1,230
123,2021,11,11,1,170
123,2021,12,12,2,255
123,2022,1,13,1,236
123,2022,2,14,1,230
123,2022,3,15,0,207
123,2022,4,16,3,212
123,2022,5,17,7,216
123,2022,6,18,17,293
123,2022,7,19,19,332
123,2022,8,20,20,337
123,2022,9,21,16,304
123,2022,10,22,3,203
123,2022,11,23,0,194
123,2022,12,24,0,241
123,2023,1,25,2,230
123,2023,2,26,1,211
123,2023,3,27,1,226
123,2023,4,28,4,214
123,2023,5,29,10,268
123,2023,6,30,15,319
123,2023,7,31,20,322
123,2023,8,32,20,322
123,2023,9,33,11,257
123,2023,10,34,4,223
123,2023,11,35,5,225
123,2023,12,36,5,266
124,2021,1,1,12,290
124,2021,2,2,7,274
124,2021,3,3,8,260
124,2021,4,4,6,304
124,2021,5,5,11,311
124,2021,6,6,19,350
124,2021,7,7,27,395
124,2021,8,8,18,342
124,2021,9,9,17,305
124,2021,10,10,7,280
124,2021,11,11,6,265
124,2021,12,12,4,298
124,2022,1,13,3,263
124,2022,2,14,7,291
124,2022,3,15,6,234
124,2022,4,16,9,258
124,2022,5,17,14,299
124,2022,6,18,19,372
124,2022,7,19,23,359
124,2022,8,20,21,360
124,2022,9,21,16,324
124,2022,10,22,10,274
124,2022,11,23,10,284
124,2022,12,24,6,317
124,2023,1,25,6,254
124,2023,2,26,7,287
124,2023,3,27,8,288
124,2023,4,28,8,303
124,2023,5,29,12,290
124,2023,6,30,21,363
124,2023,7,31,26,366
124,2023,8,32,24,379
124,2023,9,33,14,298
124,2023,10,34,9,287
124,2023,11,35,3,258
124,2023,12,36,6,300
125,2021,1,1,0,127
125,2021,2,2,0,134
125,2021,3,3,0,114
125,2021,4,4,0,129
125,2021,5,5,5,141
125,2021,6,6,12,190
125,2021,7,7,14,227
125,2021,8,8,15,229
125,2021,9,9,3,176
125,2021,10,10,0,117
125,2021,11,11,0,137
125,2021,12,12,0,171
125,2022,1,13,0,137
125,2022,2,14,0,145
125,2022,3,15,0,133
125,2022,4,16,0,106
125,2022,5,17,1,119
125,2022,6,18,9,176
125,2022,7,19,11,198
125,2022,8,20,10,186
125,2022,9,21,9,175
125,2022,10,22,0,109
125,2022,11,23,0,111
125,2022,12,24,0,157
125,2023,1,25,0,126
125,2023,2,26,0,133
125,2023,3,27,0,120
125,2023,4,28,0,141
125,2023,5,29,6,150
125,2023,6,30,11,190
125,2023,7,31,14,209
125,2023,8,32,11,198
125,2023,9,33,4,131
125,2023,10,34,0,140
125,2023,11,35,0,99
125,2023,12,36,0,153
126,2021,1,1,6,276
126,2021,2,2,2,181
126,2021,3,3,4,213
126,2021,4,4,6,249
126,2021,5,5,13,286
126,2021,6,6,15,317
126,2021,7,7,21,333
126,2021,8,8,21,341
126,2021,9,9,14,288
126,2021,10,10,5,241
126,2021,11,11,4,228
126,2021,12,12,6,269
126,2022,1,13,2,230
126,2022,2,14,4,259
126,2022,3,15,4,230
126,2022,4,16,5,226
126,2022,5,17,15,292
126,2022,6,18,15,270
126,2022,7,19,23,370
126,2022,8,20,21,344
126,2022,9,21,11,280
126,2022,10,22,6,264
126,2022,11,23,4,247
126,2022,12,24,6,284
126,2023,1,25,4,243
126,2023,2,26,0,216
126,2023,3,27,7,273
126,2023,4,28,3,202
126,2023,5,29,14,296
126,2023,6,30,15,312
126,2023,7,31,27,334
126,2023,8,32,22,348
126,2023,9,33,17,311
126,2023,10,34,9,258
126,2023,11,35,2,232
126,2023,12,36,7,293
127,2021,1,1,1,200
127,2021,2,2,2,181
127,2021,3,3,0,184
127,2021,4,4,2,195
127,2021,5,5,5,197
127,2021,6,6,17,289
127,2021,7,7,17,298
127,2021,8,8,18,303
127,2021,9,9,6,199
127,2021,10,10,3,188
127,2021,11,11,0,184
127,2021,12,12,0,214
127,2022,1,13,3,194
127,2022,2,14,0,186
127,2022,3,15,0,176
127,2022,4,16,0,176
127,2022,5,17,5,197
127,2022,6,18,12,247
127,2022,7,19,21,314
127,2022,8,20,16,261
127,2022,9,21,8,206
127,2022,10,22,6,187
127,2022,11,23,1,204
127,2022,12,24,1,212
127,2023,1,25,2,203
127,2023,2,26,0,194
127,2023,3,27,0,180
127,2023,4,28,4,194
127,2023,5,29,7,221
127,2023,6,30,14,281
127,2023,7,31,20,305
127,2023,8,32,21,298
127,2023,9,33,7,231
127,2023,10,34,2,154
127,2023,11,35,0,171
127,2023,12,36,0,206
128,2021,1,1,0,166
128,2021,2,2,0,184
128,2021,3,3,0,180
128,2021,4,4,4,222
128,2021,5,5,6,234
128,2021,6,6,16,281
128,2021,7,7,16,287
128,2021,8,8,17,274
128,2021,9,9,8,227
128,2021,10,10,0,206
128,2021,11,11,0,181
128,2021,12,12,1,232
128,2022,1,13,0,221
128,2022,2,14,0,226
128,2022,3,15,0,172
128,2022,4,16,1,185
128,2022,5,17,7,229
128,2022,6,18,15,306
128,2022,7,19,19,303
128,2022,8,20,16,284
128,2022,9,21,7,243
128,2022,10,22,2,211
128,2022,11,23,0,176
128,2022,12,24,0,221
128,2023,1,25,0,191
128,2023,2,26,0,168
128,2023,3,27,1,182
128,2023,4,28,1,193
128,2023,5,29,2,179
128,2023,6,30,6,251
128,2023,7,31,16,277
128,2023,8,32,16,317
128,2023,9,33,7,223
128,2023,10,34,0,209
128,2023,11,35,0,220
128,2023,12,36,0,217
129,2021,1,1,3,217
129,2021,2,2,1,228
129,2021,3,3,4,236
129,2021,4,4,3,227
129,2021,5,5,9,239
129,2021,6,6,19,329
129,2021,7,7,22,342
129,2021,8,8,19,341
129,2021,9,9,14,306
129,2021,10,10,1,236
129,2021,11,11,4,237
129,2021,12,12,1,253
129,2022,1,13,1,232
129,2022,2,14,2,240
129,2022,3,15,0,226
129,2022,4,16,3,239
129,2022,5,17,5,260
129,2022,6,18,18,294
129,2022,7,19,23,349
129,2022,8,20,18,342
129,2022,9,21,13,294
129,2022,10,22,4,267
129,2022,11,23,2,220
129,2022,12,24,2,266
129,2023,1,25,2,233
129,2023,2,26,3,233
129,2023,3,27,5,255
129,2023,4,28,6,234
129,2023,5,29,7,245
129,2023,6,30,15,312
129,2023,7,31,22,333
129,2023,8,32,19,307
129,2023,9,33,14,323
129,2023,10,34,3,223
129,2023,11,35,2,219
129,2023,12,36,0,247
130,2021,1,1,2,244
130,2021,2,2,0,227
130,2021,3,3,4,236
130,2021,4,4,3,271
130,2021,5,5,8,281
130,2021,6,6,17,371
130,2021,7,7,20,357
130,2021,8,8,21,383
130,2021,9,9,15,308
130,2021,10,10,3,250
130,2021,11,11,4,244
130,2021,12,12,4,315
130,2022,1,13,4,274
130,2022,2,14,1,251
130,2022,3,15,5,263
130,2022,4,16,5,241
130,2022,5,17,13,328
130,2022,6,18,15,325
130,2022,7,19,23,386
130,2022,8,20,20,382
130,2022,9,21,11,281
130,2022,10,22,5,299
130,2022,11,23,6,249
130,2022,12,24,4,294
130,2023,1,25,0,259
130,2023,2,26,1,230
130,2023,3,27,3,251
130,2023,4,28,6,258
130,2023,5,29,12,303
130,2023,6,30,17,349
130,2023,7,31,23,348
130,2023,8,32,20,382
130,2023,9,33,10,266
130,2023,10,34,2,227
130,2023,11,35,0,231
130,2023,12,36,1,256
131,2021,1,1,0,197
131,2021,2,2,1,187
131,2021,3,3,2,213
131,2021,4,4,0,190
131,2021,5,5,11,245
131,2021,6,6,15,269
131,2021,7,7,21,327
131,2021,8,8,16,298
131,2021,9,9,11,258
131,2021,10,10,1,186
131,2021,11,11,0,184
131,2021,12,12,0,226
131,2022,1,13,3,211
131,2022,2,14,0,217
131,2022,3,15,1,170
131,2022,4,16,3,198
131,2022,5,17,9,216
131,2022,6,18,16,254
131,2022,7,19,19,303
131,2022,8,20,22,337
131,2022,9,21,14,282
131,2022,10,22,3,249
131,2022,11,23,0,189
131,2022,12,24,0,225
131,2023,1,25,2,175
131,2023,2,26,3,209
131,2023,3,27,3,227
131,2023,4,28,4,226
131,2023,5,29,9,246
131,2023,6,30,15,298
131,2023,7,31,19,278
131,2023,8,32,18,321
131,2023,9,33,12,281
131,2023,10,34,6,209
131,2023,11,35,1,211
131,2023,12,36,5,259
132,2021,1,1,12,358
132,2021,2,2,11,356
132,2021,3,3,14,364
132,2021,4,4,16,393
132,2021,5,5,20,400
132,2021,6,6,25,436
132,2021,7,7,31,465
132,2021,8,8,32,479
132,2021,9,9,24,431
132,2021,10,10,20,413
132,2021,11,11,12,354
132,2021,12,12,13,410
132,2022,1,13,13,384
132,2022,2,14,16,383
132,2022,3,15,14,382
132,2022,4,16,16,372
132,2022,5,17,17,390
132,2022,6,18,28,467
132,2022,7,19,31,458
132,2022,8,20,30,474
132,2022,9,21,22,430
132,2022,10,22,20,419
132,2022,11,23,15,387
132,2022,12,24,13,420
132,2023,1,25,13,383
132,2023,2,26,14,370
132,2023,3,27,19,398
132,2023,4,28,16,387
132,2023,5,29,21,413
132,2023,6,30,29,466
132,2023,7,31,34,453
132,2023,8,32,32,491
132,2023,9,33,26,450
132,2023,10,34,17,396
132,2023,11,35,13,377
132,2023,12,36,12,405
133,2021,1,1,4,270
133,2021,2,2,0,212
133,2021,3,3,1,216
133,2021,4,4,2,233
133,2021,5,5,7,242
133,2021,6,6,14,305
133,2021,7,7,19,343
133,2021,8,8,20,354
133,2021,9,9,6,287
133,2021,10,10,3,231
133,2021,11,11,4,219
133,2021,12,12,0,240
133,2022,1,13,0,193
133,2022,2,14,0,267
133,2022,3,15,0,189
133,2022,4,16,5,238
133,2022,5,17,4,230
133,2022,6,18,11,289
133,2022,7,19,20,343
133,2022,8,20,16,318
133,2022,9,21,9,305
133,2022,10,22,2,248
133,2022,11,23,0,213
133,2022,12,24,0,240
133,2023,1,25,0,222
133,2023,2,26,0,229
133,2023,3,27,3,248
133,2023,4,28,4,242
133,2023,5,29,6,261
133,2023,6,30,16,327
133,2023,7,31,19,296
133,2023,8,32,17,311
133,2023,9,33,7,226
133,2023,10,34,5,248
133,2023,11,35,0,219
133,2023,12,36,0,248
134,2021,1,1,3,193
134,2021,2,2,0,194
134,2021,3,3,2,186
134,2021,4,4,4,233
134,2021,5,5,9,244
134,2021,6,6,14,309
134,2021,7,7,20,298
134,2021,8,8,20,335
134,2021,9,9,5,211
134,2021,10,10,3,208
134,2021,11,11,1,168
134,2021,12,12,0,226
134,2022,1,13,0,193
134,2022,2,14,0,192
134,2022,3,15,0,155
134,2022,4,16,3,206
134,2022,5,17,7,255
134,2022,6,18,13,257
134,2022,7,19,19,304
134,2022,8,20,14,277
134,2022,9,21,11,273
134,2022,10,22,1,195
134,2022,11,23,0,162
134,2022,12,24,0,209
134,2023,1,25,0,200
134,2023,2,26,0,204
134,2023,3,27,0,222
134,2023,4,28,2,208
134,2023,5,29,6,229
134,2023,6,30,15,305
134,2023,7,31,23,296
134,2023,8,32,16,295
134,2023,9,33,10,207
134,2023,10,34,0,174
134,2023,11,35,0,168
134,2023,12,36,0,227
135,2021,1,1,3,210
135,2021,2,2,5,234
135,2021,3,3,7,244
135,2021,4,4,5,239
135,2021,5,5,13,281
135,2021,6,6,22,337
135,2021,7,7,25,379
135,2021,8,8,20,319
135,2021,9,9,14,288
135,2021,10,10,6,251
135,2021,11,11,0,184
135,2021,12,12,4,249
135,2022,1,13,4,231
135,2022,2,14,2,230
135,2022,3,15,4,213
135,2022,4,16,6,245
135,2022,5,17,14,277
135,2022,6,18,21,325
135,2022,7,19,20,342
135,2022,8,20,20,345
135,2022,9,21,16,303
135,2022,10,22,5,228
135,2022,11,23,0,203
135,2022,12,24,2,289
135,2023,1,25,3,235
135,2023,2,26,1,225
135,2023,3,27,5,255
135,2023,4,28,5,252
135,2023,5,29,8,272
135,2023,6,30,17,325
135,2023,7,31,20,334
135,2023,8,32,16,330
135,2023,9,33,13,259
135,2023,10,34,8,239
135,2023,11,35,4,235
135,2023,12,36,2,296
136,2021,1,1,0,189
136,2021,2,2,0,179
136,2021,3,3,0,164
136,2021,4,4,2,208
136,2021,5,5,6,232
136,2021,6,6,15,284
136,2021,7,7,19,325
136,2021,8,8,17,290
136,2021,9,9,8,233
136,2021,10,10,3,226
136,2021,11,11,0,174
136,2021,12,12,0,220
136,2022,1,13,0,203
136,2022,2,14,0,197
136,2022,3,15,2,203
136,2022,4,16,3,197
136,2022,5,17,6,200
136,2022,6,18,13,275
136,2022,7,19,17,300
136,2022,8,20,18,294
136,2022,9,21,9,233
136,2022,10,22,0,198
136,2022,11,23,0,164
136,2022,12,24,1,237
136,2023,1,25,3,241
136,2023,2,26,0,201
136,2023,3,27,1,226
136,2023,4,28,4,198
136,2023,5,29,7,238
136,2023,6,30,13,287
136,2023,7,31,19,303
136,2023,8,32,18,311
136,2023,9,33,7,264
136,2023,10,34,2,190
136,2023,11,35,0,195
136,2023,12,36,0,204
137,2021,1,1,0,139
137,2021,2,2,0,134
137,2021,3,3,0,157
137,2021,4,4,0,167
137,2021,5,5,5,171
137,2021,6,6,8,185
137,2021,7,7,16,233
137,2021,8,8,14,257
137,2021,9,9,4,171
137,2021,10,10,0,168
137,2021,11,11,0,131
137,2021,12,12,0,153
137,2022,1,13,0,184
137,2022,2,14,0,139
137,2022,3,15,0,150
137,2022,4,16,0,132
137,2022,5,17,2,180
137,2022,6,18,7,194
137,2022,7,19,13,237
137,2022,8,20,11,231
137,2022,9,21,1,170
137,2022,10,22,0,156
137,2022,11,23,0,156
137,2022,12,24,0,208
137,2023,1,25,0,164
137,2023,2,26,0,173
137,2023,3,27,0,136
137,2023,4,28,0,145
137,2023,5,29,0,163
137,2023,6,30,8,227
137,2023,7,31,21,258
137,2023,8,32,13,228
137,2023,9,33,2,146
137,2023,10,34,0,140
137,2023,11,35,0,162
137,2023,12,36,0,175
138,2021,1,1,0,243
138,2021,2,2,1,223
138,2021,3,3,4,258
138,2021,4,4,4,250
138,2021,5,5,12,298
138,2021,6,6,17,330
138,2021,7,7,16,312
138,2021,8,8,17,346
138,2021,9,9,11,274
138,2021,10,10,2,246
138,2021,11,11,3,220
138,2021,12,12,0,240
138,2022,1,13,2,242
138,2022,2,14,1,230
138,2022,3,15,4,228
138,2022,4,16,5,201
138,2022,5,17,10,282
138,2022,6,18,16,317
138,2022,7,19,23,338
138,2022,8,20,15,302
138,2022,9,21,8,281
138,2022,10,22,2,248
138,2022,11,23,2,213
138,2022,12,24,0,242
138,2023,1,25,0,231
138,2023,2,26,0,253
138,2023,3,27,3,244
138,2023,4,28,3,234
138,2023,5,29,9,290
138,2023,6,30,15,293
138,2023,7,31,19,354
138,2023,8,32,17,294
138,2023,9,33,8,270
138,2023,10,34,4,236
138,2023,11,35,0,243
138,2023,12,36,0,287
139,2021,1,1,3,262
139,2021,2,2,7,270
139,2021,3,3,7,248
139,2021,4,4,11,314
139,2021,5,5,15,299
139,2021,6,6,23,363
139,2021,7,7,27,353
139,2021,8,8,25,386
139,2021,9,9,19,307
139,2021,10,10,8,277
139,2021,11,11,5,254
139,2021,12,12,7,294
139,2022,1,13,9,276
139,2022,2,14,5,288
139,2022,3,15,8,281
139,2022,4,16,10,275
139,2022,5,17,14,314
139,2022,6,18,21,342
139,2022,7,19,24,386
139,2022,8,20,22,359
139,2022,9,21,17,336
139,2022,10,22,11,294
139,2022,11,23,9,254
139,2022,12,24,10,334
139,2023,1,25,8,310
139,2023,2,26,7,257
139,2023,3,27,6,261
139,2023,4,28,11,276
139,2023,5,29,14,321
139,2023,6,30,21,369
139,2023,7,31,24,385
139,2023,8,32,25,396
139,2023,9,33,19,319
139,2023,10,34,6,278
139,2023,11,35,4,231
139,2023,12,36,10,331
140,2021,1,1,3,237
140,2021,2,2,4,235
140,2021,3,3,5,237
140,2021,4,4,3,245
140,2021,5,5,7,245
140,2021,6,6,15,297
140,2021,7,7,21,336
140,2021,8,8,19,362
140,2021,9,9,14,272
140,2021,10,10,4,249
140,2021,11,11,0,209
140,2021,12,12,1,229
140,2022,1,13,1,249
140,2022,2,14,1,237
140,2022,3,15,0,186
140,2022,4,16,1,222
140,2022,5,17,9,270
140,2022,6,18,15,304
140,2022,7,19,22,344
140,2022,8,20,20,299
140,2022,9,21,10,256
140,2022,10,22,4,228
140,2022,11,23,0,223
140,2022,12,24,0,269
140,2023,1,25,2,216
140,2023,2,26,0,209
140,2023,3,27,2,231
140,2023,4,28,6,264
140,2023,5,29,11,283
140,2023,6,30,19,351
140,2023,7,31,22,327
140,2023,8,32,20,325
140,2023,9,33,7,231
140,2023,10,34,3,237
140,2023,11,35,1,188
140,2023,12,36,0,233
141,2021,1,1,4,249
141,2021,2,2,4,249
141,2021,3,3,3,234
141,2021,4,4,7,256
141,2021,5,5,10,271
141,2021,6,6,20,304
141,2021,7,7,27,385
141,2021,8,8,20,358
141,2021,9,9,16,303
141,2021,10,10,7,242
141,2021,11,11,7,243
141,2021,12,12,4,282
141,2022,1,13,4,256
141,2022,2,14,4,254
141,2022,3,15,7,232
141,2022,4,16,9,256
141,2022,5,17,12,264
141,2022,6,18,19,320
141,2022,7,19,23,350
141,2022,8,20,24,336
141,2022,9,21,18,300
141,2022,10,22,4,236
141,2022,11,23,4,224
141,2022,12,24,3,256
141,2023,1,25,5,230
141,2023,2,26,5,250
141,2023,3,27,5,227
141,2023,4,28,7,236
141,2023,5,29,13,297
141,2023,6,30,16,329
141,2023,7,31,21,308
141,2023,8,32,22,319
141,2023,9,33,15,262
141,2023,10,34,4,227
141,2023,11,35,5,230
141,2023,12,36,4,218
142,2021,1,1,2,211
142,2021,2,2,0,187
142,2021,3,3,3,200
142,2021,4,4,3,220
142,2021,5,5,6,203
142,2021,6,6,13,298
142,2021,7,7,16,306
142,2021,8,8,17,307
142,2021,9,9,9,227
142,2021,10,10,0,188
142,2021,11,11,0,197
142,2021,12,12,1,233
142,2022,1,13,2,248
142,2022,2,14,1,228
142,2022,3,15,5,198
142,2022,4,16,1,214
142,2022,5,17,7,209
142,2022,6,18,9,258
142,2022,7,19,23,314
142,2022,8,20,16,332
142,2022,9,21,13,284
142,2022,10,22,5,245
142,2022,11,23,0,208
142,2022,12,24,1,232
142,2023,1,25,0,182
142,2023,2,26,0,216
142,2023,3,27,2,246
142,2023,4,28,3,208
142,2023,5,29,5,242
142,2023,6,30,14,297
142,2023,7,31,23,327
142,2023,8,32,17,306
142,2023,9,33,10,241
142,2023,10,34,2,207
142,2023,11,35,0,210
142,2023,12,36,1,235
143,2021,1,1,3,219
143,2021,2,2,7,278
143,2021,3,3,5,245
143,2021,4,4,9,289
143,2021,5,5,15,306
143,2021,6,6,20,346
143,2021,7,7,27,368
143,2021,8,8,24,380
143,2021,9,9,18,304
143,2021,10,10,9,291
143,2021,11,11,5,266
143,2021,12,12,5,273
143,2022,1,13,5,253
143,2022,2,14,5,275
143,2022,3,15,5,262
143,2022,4,16,10,254
143,2022,5,17,14,312
143,2022,6,18,22,342
143,2022,7,19,23,383
143,2022,8,20,26,393
143,2022,9,21,14,325
143,2022,10,22,11,285
143,2022,11,23,4,257
143,2022,12,24,6,300
143,2023,1,25,5,232
143,2023,2,26,6,270
143,2023,3,27,8,265
143,2023,4,28,10,275
143,2023,5,29,15,306
143,2023,6,30,21,347
143,2023,7,31,25,348
143,2023,8,32,23,356
143,2023,9,33,15,314
143,2023,10,34,6,272
143,2023,11,35,7,281
143,2023,12,36,3,292
144,2021,1,1,0,137
144,2021,2,2,0,148
144,2021,3,3,0,170
144,2021,4,4,2,153
144,2021,5,5,7,193
144,2021,6,6,9,191
144,2021,7,7,15,214
144,2021,8,8,13,226
144,2021,9,9,4,189
144,2021,10,10,0,158
144,2021,11,11,0,136
144,2021,12,12,0,193
144,2022,1,13,0,136
144,2022,2,14,0,140
144,2022,3,15,0,136
144,2022,4,16,0,131
144,2022,5,17,5,153
144,2022,6,18,9,182
144,2022,7,19,14,241
144,2022,8,20,13,227
144,2022,9,21,2,187
144,2022,10,22,0,131
144,2022,11,23,0,159
144,2022,12,24,0,194
144,2023,1,25,0,167
144,2023,2,26,0,187
144,2023,3,27,0,171
144,2023,4,28,0,151
144,2023,5,29,2,170
144,2023,6,30,11,224
144,2023,7,31,18,232
144,2023,8,32,14,247
144,2023,9,33,6,160
144,2023,10,34,0,146
144,2023,11,35,0,115
144,2023,12,36,0,195
145,2021,1,1,6,243
145,2021,2,2,2,269
145,2021,3,3,6,264
145,2021,4,4,4,259
145,2021,5,5,13,295
145,2021,6,6,19,334
145,2021,7,7,25,363
145,2021,8,8,22,393
145,2021,9,9,13,312
145,2021,10,10,8,278
145,2021,11,11,3,253
145,2021,12,12,5,301
145,2022,1,13,4,308
145,2022,2,14,6,262
145,2022,3,15,6,256
145,2022,4,16,6,267
145,2022,5,17,9,311
145,2022,6,18,21,339
145,2022,7,19,23,372
145,2022,8,20,21,358
145,2022,9,21,13,313
145,2022,10,22,9,280
145,2022,11,23,5,282
145,2022,12,24,9,303
145,2023,1,25,9,305
145,2023,2,26,5,265
145,2023,3,27,9,303
145,2023,4,28,5,279
145,2023,5,29,12,298
145,2023,6,30,20,354
145,2023,7,31,26,405
145,2023,8,32,20,361
145,2023,9,33,15,309
145,2023,10,34,7,295
145,2023,11,35,3,240
145,2023,12,36,5,309
146,2021,1,1,1,197
146,2021,2,2,0,153
146,2021,3,3,0,168
146,2021,4,4,3,170
146,2021,5,5,5,155
146,2021,6,6,12,234
146,2021,7,7,19,257
146,2021,8,8,18,293
146,2021,9,9,6,216
146,2021,10,10,2,171
146,2021,11,11,0,135
146,2021,12,12,0,183
146,2022,1,13,0,171
146,2022,2,14,0,155
146,2022,3,15,0,147
146,2022,4,16,1,150
146,2022,5,17,6,165
146,2022,6,18,17,246
146,2022,7,19,15,269
146,2022,8,20,19,312
146,2022,9,21,8,225
146,2022,10,22,4,166
146,2022,11,23,0,155
146,2022,12,24,0,210
146,2023,1,25,0,182
146,2023,2,26,0,145
146,2023,3,27,2,163
146,2023,4,28,3,150
146,2023,5,29,5,215
146,2023,6,30,14,255
146,2023,7,31,19,267
146,2023,8,32,19,289
146,2023,9,33,9,211
146,2023,10,34,0,138
146,2023,11,35,0,144
146,2023,12,36,4,216
147,2021,1,1,0,231
147,2021,2,2,1,226
147,2021,3,3,0,213
147,2021,4,4,6,246
147,2021,5,5,8,273
147,2021,6,6,17,323
147,2021,7,7,21,334
147,2021,8,8,22,371
147,2021,9,9,11,258
147,2021,10,10,5,270
147,2021,11,11,1,230
147,2021,12,12,2,224
147,2022,1,13,0,234
147,2022,2,14,0,220
147,2022,3,15,1,219
147,2022,4,16,2,217
147,2022,5,17,7,234
147,2022,6,18,17,303
147,2022,7,19,20,314
147,2022,8,20,21,343
147,2022,9,21,7,259
147,2022,10,22,4,265
147,2022,11,23,0,180
147,2022,12,24,0,252
147,2023,1,25,1,232
147,2023,2,26,1,210
147,2023,3,27,6,266
147,2023,4,28,3,266
147,2023,5,29,9,264
147,2023,6,30,17,316
147,2023,7,31,20,335
147,2023,8,32,20,343
147,2023,9,33,12,274
147,2023,10,34,4,226
147,2023,11,35,4,214
147,2023,12,36,0,253
148,2021,1,1,0,236
148,2021,2,2,3,248
148,2021,3,3,1,220
148,2021,4,4,3,265
148,2021,5,5,13,304
148,2021,6,6,19,333
148,2021,7,7,21,353
148,2021,8,8,20,363
148,2021,9,9,14,293
148,2021,10,10,5,267
148,2021,11,11,1,222
148,2021,12,12,4,292
148,2022,1,13,3,234
148,2022,2,14,5,259
148,2022,3,15,3,226
148,2022,4,16,5,256
148,2022,5,17,11,272
148,2022,6,18,17,314
148,2022,7,19,20,355
148,2022,8,20,20,359
148,2022,9,21,9,302
148,2022,10,22,8,299
148,2022,11,23,0,218
148,2022,12,24,1,270
148,2023,1,25,2,244
148,2023,2,26,8,282
148,2023,3,27,7,271
148,2023,4,28,2,266
148,2023,5,29,11,281
148,2023,6,30,17,331
148,2023,7,31,19,317
148,2023,8,32,19,360
148,2023,9,33,15,289
148,2023,10,34,10,290
148,2023,11,35,0,235
148,2023,12,36,4,310
149,2021,1,1,5,260
149,2021,2,2,0,233
149,2021,3,3,3,226
149,2021,4,4,4,225
149,2021,5,5,6,234
149,2021,6,6,16,311
149,2021,7,7,22,338
149,2021,8,8,17,322
149,2021,9,9,13,281
149,2021,10,10,5,265
149,2021,11,11,3,214
149,2021,12,12,5,263
149,2022,1,13,3,256
149,2022,2,14,2,236
149,2022,3,15,1,212
149,2022,4,16,3,213
149,2022,5,17,9,271
149,2022,6,18,13,302
149,2022,7,19,19,309
149,2022,8,20,16,308
149,2022,9,21,11,313
149,2022,10,22,5,248
149,2022,11,23,0,194
149,2022,12,24,2,247
149,2023,1,25,4,214
149,2023,2,26,1,206
149,2023,3,27,4,228
149,2023,4,28,1,195
149,2023,5,29,9,268
149,2023,6,30,12,299
149,2023,7,31,19,305
149,2023,8,32,19,296
149,2023,9,33,11,264
149,2023,10,34,6,226
